0,999906305030194
-6,21963070424249E-05
7,8445484034904E-05
-0,0134888002169922
0,000190271921011928
-6,9485012508964E-05
2,46347601808398E-06
-1,52047389105356E-05
0,000329864497446318
-1,86502643226298E-05
0,000142058112724192
-1,25278934112392E-06
0,000566420306738846
-0,00131166931958038
0,000687380921680825
-0,000145550654533347
0,000147521341456307
-0,000388220728014048
0,000489267927242353
-0,000278822533053832
0,000249716814831221
-0,000152173640134868
0,000163399245350609
-0,000361004128157847
9,35792714564384E-05
-5,80434421164197E-05
3,41147159771571E-05
-0,00011879056921875
8,11436939650673E-05
-0,000140559829052997
0,000139006923953903
-0,00010523864363291
1,21523399827758E-05
-8,03301469986597E-05
8,16343731560538E-05
-0,000203322956833941
9,42200680987962E-05
-0,000124651259765643
0,00023428621700149
-4,25722925953446E-05
0,000211530663410624
-0,000184287891321461
0,000156033308343307
-1,23427465182492E-05
0,000101424753313843
-6,40719432002106E-05
5,53309324821563E-05
-3,92070190910929E-05
0,000294852055871949
-7,75767112134409E-05
0,000177171953728233
-0,000105455667218045
0,000245766082003601
-0,000268521098962756
5,34858909842562E-05
-7,2624182167037E-05
7,82685360388277E-05
-1,74063980634522E-05
0,000691799685107958
-0,00089390605532925
0,000273913527751902
-8,80826513828987E-05
2,51193088091186E-05
1,49701763944598E-06
1,37261720462599E-07
0,995576261326312
0,000138431982942866
-0,0109963912708663
-0,000349358072499763
0,00027452433747333
0,000119749631572568
0,000455468168394649
0,00331107374519227
0,00976003916345713
-0,00129080296270669
-0,00256850569028366
0,00193905186324379
0,00363191476327446
0,000442032047663327
-0,00671124921154527
-0,0154949776170219
0,00397450010001616
-0,0135538410455463
0,00834212933084924
-0,00749442129809259
0,0115512917900639
0,0387015932677484
0,0219417064592052
0,00163158012884759
0,00749417726871066
-0,013641899998648
-0,0279451113294961
0,00252308390260078
0,00115599530054204
-0,0129336384968736
-0,00608876004801609
-0,000883536860118566
-0,00264431010493073
-0,0140693813856585
0,00215021844272093
0,0198904928490212
0,000706512108040507
-0,0182429579145318
0,00156708473901425
-0,0170572544199995
0,0177694775795055
0,013665081205077
-0,00415316335471631
0,00626913829861549
0,00793190254782064
