0,99990411624238
-7,23228372226388E-06
2,90454788422591E-05
-0,00141505366403406
-3,48429118142453E-05
-1,41462750179953E-06
1,1417412500823E-05
1,82341057812434E-05
0,00288304879217064
5,48082900815324E-06
-0,000816653021826806
0,000413606410102691
0,000699847312400094
0,000142074602452726
-0,000153528222500479
-0,000863652039728058
0,00478375690502466
0,00173013978554219
0,00220517634453639
-0,00334246257651853
2,20121513322635E-05
-0,000268520745253541
0,00065366093178646
-0,00217916363285406
0,000969720613334667
-0,000200984409796031
-0,000219949485241669
-0,00108012199718264
0,00141777331621929
0,000487334718753961
0,00171851732202406
-0,00122250372471306
-0,0014566970406553
-0,000874930467895837
-0,00157763745302059
-0,00214054172480313
-0,00248970793010312
-0,00363350596189275
0,00450822691200232
-0,000335785606699691
0,00131378656153489
0,0003352223973899
-0,000311999561574831
-0,000151318234653311
0,000512718893268406
-0,000365127388318088
5,22737462839132E-05
0,00175004308438922
0,00166207339046924
0,00322560656297157
0,00457343260561799
0,00165793779392742
0,000126435362616116
-0,00185836815473298
0,000670434207867219
0,00082593992597985
0,00034763021890766
-0,00153788173197451
4,03075426379215E-05
0,00362259446948769
0,00154758682875143
-0,000918917592438207
0,00137875530825374
-0,00242296147118407
1,77128231975192E-07
0,997421032782957
3,60463934273059E-05
-0,0038881407170996
-0,000159100096444156
5,57015997447191E-05
2,40771530031443E-05
0,000135372249416456
0,00506827457268852
0,00143445961935927
0,000197707437765222
0,00421906206555455
0,00675167439746313
0,00247712469606833
0,00935193868440255
-0,0063943093133349
0,00518827435077989
-0,000143773897529782
-0,00538077965074756
0,00177320393786341
0,0161251025508437
-0,00487448389763662
-0,0205082220868732
0,0260630762645629
0,00241155666077245
0,00265307128472002
0,00469861507521005
-0,00585014686073455
0,00551807949959746
0,00915296161185235
0,0284879851158658
0,00449292413693483
0,0132231180831482
-0,00964606214780244
-0,0008627406614828
0,00811180790252593
0,00214878462552528
-0,0212805192410355
-0,0180612971988426
-0,00175050744864119
-0,0116860443196216
-0,00506640044982579
0,00744367474630933
-0,00180162771786911
0,00789435874923142
0,00607949171423535
-0,011067722888152
0,0020630638746642
-0,0201054010984284
0,0058668857396187
0,00712522312273321
-0,00354999709350321
-0,00144210684946744
-0,00582955950397066
0,0133052111293873
-0,00219285762256928
0,00170484527462557
0,00350282559779065
-0,00236898073109602
-3,69193035766245E-05
-0,00652447408645822
-0,00941969180965559
0,0033065778416007
0,00126089176217328
7,49974561180382E-07
1,68337420739135E-05
-0,999652503750584
-0,00278048076791131
-0,0141105818358766
0,00114957893482069
0,00360710036284524
-0,000784546539591182
0,00161136205073925
0,000329864853535199
-0,0188155877227463
-0,00175903854689813
-0,000178318723521298
-0,000133355456309068
0,000341132945296313
-0,003320042541007
-0,0037018866047418
0,00187586732425593
-0,00258548225432741
-0,000538654175653324
-0,000330237622447185
0,000865546000992169
-0,000739536332378648
-0,00103319360908672
-0,00179915453884101
-9,06484170359618E-05
-0,00415314321158274
-0,000559848034302481
0,00363526513763432
0,0015633911374354
0,00206233360126399
0,000437165578711015
-0,00228890517194557
-0,00217671577658541
0,00270237710815498
-0,00323814104102053
3,90777768159453E-05
0,000565983682494942
0,000370051261518552
0,00186454688951423
0,000282910876122131
-0,000353252041821925
-0,00039898100490457
-0,000847732290987437
-3,3024073622046E-05
0,00012112464275304
-0,000251427770576364
0,000424845523603001
0,000145794451818806
